"norm","gam","unif","exp","pois","bernoulli"
-0.665813167110804,0.486188179261992,0.0674214651808143,0.2147984248586,1,1
0.717838294632926,4.25223320396337,0.852267557755113,0.157600802369416,0,1
0.791149877887612,2.18634369235614,0.259828130714595,1.70060367687585,0,0
-0.392598842715972,2.05286259207671,0.771213007159531,0.922798829036437,1,1
-1.32734761234222,1.75684551318879,0.973475598730147,1.000278073321,1,0
-1.69217762047288,2.36507215152128,0.537961835740134,0.613371581304818,1,1
-0.129858966089636,0.444535516649119,0.415400227997452,0.992794229326693,3,0
-0.742016641492187,0.326684047375119,0.971457043429837,0.848137666429293,0,1
0.55693439591063,0.749468034153604,0.77164795063436,0.38756508544173,1,0
0.565118402712394,0.0283412244861313,0.0114245566073805,0.00633324605822108,0,0
0.554523491786282,0.222426226652009,0.537571880267933,0.0234260144643486,1,0
0.418374477044106,0.858916831386237,0.62393190828152,1.9660652539784,1,1
-2.17739920865807,0.133520513279604,0.845931597519666,0.532025687155482,0,0
1.37456077006162,0.354596981199473,0.960702091921121,2.39026493243345,0,1
1.26988864969259,0.675725550216751,0.933141286950558,3.32712167484646,1,0
-0.338696005305045,1.10661257090985,0.0696374569088221,0.406869348604232,0,0
0.737255952042715,0.1610341927282,0.085349231492728,0.068560275491644,0,0
-1.51171803755317,1.79114511427413,0.0594290688168257,0.464387835003436,1,0
-0.709110923221661,3.67951736679224,0.547983748605475,4.3567778530193,1,1
0.629923099010854,0.339951529292297,0.202929906081408,0.144117329860879,1,1
-1.31942485155133,3.00253977187033,0.226723325205967,2.11868843585092,1,1
1.84231783736718,0.295270384326496,0.160088629228994,1.22374428338827,3,1
1.9621824608197,3.46292369201742,0.622523199068382,0.909700708421779,0,1
1.69134210621618,1.06412583087765,0.539548207540065,0.505027994513512,1,0
0.100870120710742,4.40532343744076,0.857331476639956,0.182821094989777,5,0
2.2856181719318,3.29670216101578,0.0199347406160086,0.0415325575441668,2,0
-0.0196470190988937,1.71433285963797,0.869094913592562,0.576274634338915,3,0
0.648976563845328,0.399130507862779,0.977537541883066,2.90171330208495,4,0
-1.67625890407586,0.29992406562744,0.952331286855042,1.67609963371398,0,1
0.910189221988404,1.01278008255619,0.0409465795382857,7.06226060870004,0,1
-1.89610218334364,0.308690162661277,0.208088676910847,0.565935065969825,3,0
2.68967770736332,1.97342985194054,0.275072696153075,0.0541983768343925,0,1
1.18017400677025,1.46464969191877,0.68821860011667,0.932039468303277,2,1
-0.705013356268879,0.197068656922665,0.332026172429323,0.890964979263854,0,1
-2.39845409756763,0.382727686909103,0.397043918026611,0.0862095938064158,0,0
0.182259278753006,0.381390200690705,0.957044074544683,0.0173053108155727,1,0
-1.8636847590454,0.14048429413738,0.229005187749863,0.619370492640883,1,0
0.409966003904464,3.60523360189247,0.683976920554414,0.134150047320873,0,0
-1.27125366477095,0.10725903462273,0.997064788360149,0.236684037838131,2,1
-1.31379866174299,0.774126587782554,0.83622270822525,0.223559726311305,1,1
-0.208399597294539,0.102126287977589,0.183471681317315,0.0621858420781791,0,1
-0.505889536866806,0.899563702525126,0.904343840666115,0.923487416426552,0,1
0.906982269685659,0.139413949155569,0.76488239178434,0.253564499370176,0,1
-1.02949663801406,1.36341754611935,0.76487496541813,2.4947377386174,0,1
0.776441302946284,1.34116326790152,0.546307715354487,1.86693564048948,0,0
-1.17786967124752,0.313876917542889,0.788137721596286,0.00300223892554641,0,0
0.998601811842708,0.053980617484383,0.186304629780352,0.538102632708759,0,1
0.687527654722044,0.816480223983509,0.506692246068269,0.0575300604104996,1,0
-0.497387545074737,1.47738294373663,0.432999005075544,0.881142087621165,2,0
-1.0136853396027,2.07563737893629,0.881901596672833,2.35113708103511,2,0
-1.21433722039778,0.914819150702051,0.793315989198163,0.0437388415448368,1,0
0.961276774825002,0.163362111681029,0.417557360371575,1.30762112229587,1,0
0.352492494948507,1.59079680436203,0.259314749855548,3.46509455127602,2,1
0.730504083799839,0.0109520333063649,0.648712468333542,0.564889032573093,1,1
-0.304167168957646,0.296869755125554,0.820940902456641,0.109149585478008,0,1
-0.597823239979801,1.85033339763437,0.299395762383938,0.302510220557451,1,0
-0.3067546863608,1.87061976192995,0.232686491683125,1.77652581400218,2,0
-0.736853167235438,1.73180070155234,0.717705416260287,2.00103744129452,0,1
1.24505389560131,2.4177992126497,0.291666693985462,1.96800324498656,2,1
0.108333311522795,0.91033844991024,0.867102365940809,1.25062806993247,1,1
-0.0212377171061757,2.82553231594808,0.127567130839452,0.529163554300924,1,0
0.218167547367353,0.614811897255009,0.399324374971911,0.938134140293014,1,1
0.198409314791509,3.97260792364622,0.949421878671274,0.309042231179774,1,1
-0.526898721272572,0.20872343036758,0.357677035033703,0.0133357332088053,0,1
-1.25243629326628,0.757081068816474,0.904968386748806,1.5629441346133,0,0
0.234759389168226,0.215385008930928,0.3412410907913,2.17045702605966,0,1
-0.454530496844411,0.491736119929714,0.771342135732993,2.09439141104434,1,1
-0.670837330633534,0.173534655521754,0.112390690948814,0.926281780864487,1,0
-1.13709479697696,1.03403845093249,0.815282106399536,2.51235531414251,0,1
-1.23696600558736,0.295925788518472,0.710527679417282,0.292754505760968,1,0
0.626119755656963,0.483461189256952,0.00359395588748157,3.87492059708989,0,0
0.191679834576067,0.236674586685601,0.59413217403926,2.1568982130423,0,0
-0.712242725378356,4.97463612856224,0.0980527275241911,1.74793654359155,2,1
0.340785407998013,0.905221529258643,0.9487757650204,0.695990295107377,3,0
1.59890972768792,2.82045404725366,0.223393130581826,1.16617114465208,1,1
-0.0157954157089311,1.25817346874512,0.897203154629096,0.504881402011961,1,0
0.430036747297199,3.58158418363151,0.153894703369588,1.59166869885268,1,1
0.757931466371205,0.834082242992306,0.310317325638607,0.972440237152782,1,1
-0.22296503297282,2.00097876917598,0.862296746112406,0.372928620792665,2,1
-1.2681773260337,1.32528420506357,0.35055447043851,2.83636283857708,2,1
-1.33446010193827,0.416321819751955,0.974333430407569,1.24050918031008,0,0
-1.22842160933841,2.42662278988504,0.603943052468821,0.820169666074302,0,0
-0.372129178223062,0.762116842283353,0.800454164622352,0.014180409225359,1,0
-1.25326078382284,0.303921271812825,0.922999998321757,2.2712319779527,3,1
-1.42021543837826,0.412956942921327,0.699353282572702,0.105369459837675,3,0
0.40807102784335,1.15594666850042,0.0405341202858835,2.92822793109303,0,0
0.206453212960019,0.504748951484182,0.939148454926908,0.246661439062397,0,0
0.272697485910232,0.713401379988182,0.978552366606891,0.263105559628457,0,0
-0.960472523653208,3.48099763985329,0.562195661477745,2.63937004829261,0,1
0.964697974688585,0.205880837050865,0.359350422164425,1.28496392160178,0,0
-0.0579267754708114,0.678699343196851,0.743348105344921,0.95922698540874,2,0
1.3067906194557,2.40347696371651,0.504067193018273,0.528267986606807,1,1
0.0878288433416244,0.597337914177485,0.790527337696403,0.0513487588614225,0,1
-2.26885826319484,0.010588987022742,0.499878685921431,0.85501893766671,0,0
-0.415558124632797,2.85818197986339,0.260141932172701,0.568941294681281,0,0
0.157921467849705,0.668574332967895,0.626611701911315,1.4982471372092,1,1
-1.53599643371881,0.236149851840334,0.0309903763700277,1.29553118343921,1,0
1.21180058855776,6.20485465918521,0.376237892312929,1.44719412124556,0,0
-0.140955516465897,0.185588174143689,0.0624717944301665,0.630683487281203,1,1
0.833203492311177,1.77451099179914,0.384059299947694,3.44417080266361,0,1
0.0111926845717162,5.82474117582717,0.231485060881823,1.61752200118246,1,0
-0.436576516288895,0.152894223903608,0.826658764388412,0.409951090347022,0,1
-0.332570257260924,1.43565618750498,0.943213327554986,0.671940922737122,1,1
-0.376008984205288,0.988193610705021,0.478398944251239,0.194294984120095,2,0
0.0609734477702679,0.844027828794083,0.0907262407708913,0.215946916134457,1,0
0.510534702558814,1.7317525594718,0.324700479628518,0.130069191101938,0,1
-0.748505108674245,0.0252498805917935,0.878114548977464,1.14906762256743,1,1
-0.745143335695032,2.99110262169638,0.181834480725229,0.819007716099632,0,0
-1.75679271966867,1.95429541792626,0.272738454397768,0.124762634281069,0,0
0.357316104027711,0.0728156337017741,0.871944444486871,0.170203743541961,1,1
0.031282124227498,1.78259029775799,0.509969213278964,2.27896729657862,0,1
0.772841638193153,3.30592138436485,0.667227982543409,0.160429233219475,2,0
-0.358573363482251,0.172768801790314,0.325390688842162,0.227615984156728,2,0
-0.433766764880801,0.732834132937121,0.838015255285427,2.02593217222931,2,0
-0.572943285816782,0.181790015351727,0.453287015669048,0.848097707102907,2,0
0.00933061307164996,0.160445007918848,0.849776847753674,0.086572933010757,1,0
0.965252677428357,0.903151860470541,0.164310263935477,0.672673508524895,0,0
-0.416527120126443,0.14157604206415,0.787966734729707,0.208402698859572,4,1
0.0405132314933096,0.82445071769564,0.966131737921387,1.45605929001215,0,0
0.529236424039389,0.477915547691539,0.241221479838714,2.36998851398442,5,1
2.48827817910803,0.613716909175024,0.74391886824742,0.341826561372727,0,1
1.31540537264137,1.37369347626031,0.815927726915106,0.446082447655499,1,1
0.488411033270113,0.502427724210126,0.582671872340143,2.15586630428646,0,1
0.00764034296740179,2.44733273113335,0.762358790496364,0.638551434502006,2,0
-0.467752232850075,0.934636025347613,0.0438803171273321,2.14800117211202,0,1
0.475184941981312,0.369657836552648,0.777180131524801,1.04661739892782,1,1
-0.355444511088504,0.365693004300982,0.963280115975067,2.56438711943525,0,1
0.79460340953627,0.0481100719171473,0.638662649318576,1.03810500712151,0,1
-0.183076394344938,0.397941962996464,0.690485363593325,0.456530082039535,0,0
-0.61134582117678,0.376737086741167,0.520484243286774,0.183478139240754,1,0
1.62200442081571,0.56231337357885,0.908878248650581,0.434245377779007,0,1
1.82623589073883,0.894527251573923,0.582534490386024,0.123779260504434,2,0
-1.5281908974709,0.0771286909143797,0.677172123454511,0.108982439152896,2,1
0.180975280063988,0.207063500436634,0.118528048507869,2.02282004049959,1,1
0.714149275916916,0.216708572650169,0.892622900893912,0.300633368548006,1,1
0.693611151610298,1.20874776321893,0.420738970162347,3.14249392417157,3,0
0.29649250079387,0.126054887837652,0.316939702956006,0.269262461457402,0,1
-0.564263070907821,0.895246802631325,0.0172773383092135,0.438001210039372,2,1
0.709445189589427,0.135398473622461,0.888255310012028,2.38129305831186,1,1
0.460959024269923,0.19003141017235,0.701955542666838,1.76826749733629,1,0
-0.337267753945564,1.5986686569506,0.485361919272691,0.0274770348332822,0,1
-0.164264058695221,0.676390769914024,0.595455716131255,1.70825909628513,0,1
0.929333570915995,1.30625429254865,0.917224482400343,0.760416876860843,2,0
-1.84167056593724,0.529967687628574,0.920745072653517,0.546121174956667,3,0
-0.465743533135775,0.664190860895672,0.151400381000713,0.287613810891873,0,0
-0.338115362076522,0.0954412918875795,0.565987539943308,0.388003796804696,1,1
-0.201168419577791,2.7860101384227,0.732647318625823,1.07107013620811,0,0
-0.517331855454622,0.492933205768607,0.506684140535071,1.91880709721644,0,0
0.42104989687457,1.8995511408468,0.264854921028018,1.33250147100062,1,0
-0.275166250955875,1.2431374967185,0.674102375516668,0.480069855693728,0,0
-1.20297930124365,3.16934087437233,0.574919471982867,0.244698640890419,1,0
-0.397180834467086,0.348906446979271,0.221355854067951,0.596901091746986,0,0
1.79745714352317,3.35556813245742,0.24966588546522,2.28846657449815,0,0
0.691448210958314,1.25756761515704,0.741132401395589,0.394711786498584,1,0
-1.46935202168037,1.1588765925103,0.175263607874513,1.62630527702155,2,1
0.187294035560558,0.0203495444489023,0.973514320328832,1.65226992770078,1,1
0.523365269875422,1.57301673835158,0.433833364164457,0.687812498304993,0,1
-0.165131219229533,0.21408704007343,0.00156552088446915,0.228643322580715,1,1
-0.0556143844680272,0.33402795482195,0.860661681741476,0.960048346738231,0,1
-1.06604757607209,0.75606202198466,0.86600205488503,0.127379687037319,1,0
0.19814621107394,0.628046806013803,0.296862163115293,2.13840905378077,1,1
-1.35445402397924,4.12885724233959,0.0486091964412481,0.737629318567825,2,0
1.12004083226069,0.962382702569771,0.502214876003563,2.53356257618593,1,0
-0.301180569519707,1.2725421737169,0.586437074234709,0.737526314487208,0,0
-0.714926657950411,0.969138443191956,0.719494659919292,1.52099181889536,1,1
-0.834491917890057,2.70502056609234,0.919297883985564,0.020218962803483,0,1
0.442312813941343,1.3935572366494,0.181730950251222,0.0074749905616045,0,0
-0.930916380510908,1.72611542440774,0.69338063756004,0.0720487407463396,1,1
-0.666656516209214,2.50515477232376,0.355728266062215,0.076219161041081,2,0
1.25952293946684,1.92665307660456,0.73362258868292,1.07342742286147,1,1
-0.628360079249535,1.09090044516377,0.200087302364409,1.13845998137714,2,1
0.489210611303067,0.499562821694922,0.322984548984095,0.789660594384086,1,0
0.989684747864297,1.27893438525689,0.980942314025015,0.177837698254734,3,0
-0.468764924141809,2.12142347335488,0.638470734469593,0.778527280419367,2,0
0.405149082858474,3.4940052836106,0.291067953687161,0.026119967456907,1,0
-1.49809959381485,0.892352990483078,0.586959682870656,2.79006569613026,2,1
-0.966221601146073,1.43914357117413,0.673496880335733,1.64354419141057,0,1
-0.234675709271061,0.238009770206857,0.161293354816735,0.474089751020074,1,0
0.420797770222965,1.15300553668313,0.162432223791257,0.724720084933144,3,0
-0.342751947836008,0.531512054455704,0.128383554285392,1.10269914283873,3,0
1.46930620596166,0.368825625030204,0.153993855929002,1.45270889616551,0,0
-1.04838488267726,0.644906089974376,0.10348703712225,0.605309029109776,1,0
-1.51556099690932,0.621040243059453,0.896447913488373,0.105415924452245,1,1
-0.133791885636714,0.275018935754737,0.752945486456156,1.21514890711279,0,1
1.40260410000168,0.791004840277159,0.327443852555007,1.35248047295482,1,0
-0.239912988139657,0.527594214239812,0.152443459955975,0.721074859417038,1,0
0.924016123865375,0.830815850390728,0.214240847155452,0.194573232438415,1,1
2.00473296717443,0.671762311426552,0.518090657657012,1.20136963932687,2,0
2.15537407523142,0.509264508125735,0.810811728006229,3.34668026847725,2,0
-0.891269343728545,0.00621972358937261,0.820788004202768,0.1594466340412,0,0
-0.0780090642948182,0.403419805293192,0.845955866621807,0.461596821900457,0,1
1.01601345559382,0.478840165163376,0.386162666138262,0.0261122917494347,1,1
-0.786108342235054,1.46049388644236,0.93997627380304,2.05372845186832,0,0
1.06095954392046,0.874965110054954,0.380669981241226,1.70639770732878,3,1
-0.263020200861401,1.42879832286197,0.080045387847349,0.469004256185144,1,0
-2.36220221610178,0.214467787104477,0.912071779835969,1.77676067837919,1,0
2.2830923915392,0.693438865438907,0.793755410704762,2.07945488939498,0,1
0.370341503737586,0.341139383066464,0.872660304186866,2.33181313971493,0,0
-1.11440510884128,2.32145177702723,0.950287876650691,0.254219501744956,0,0
-0.629396151140712,0.95742537686094,0.702500209910795,0.576616738527404,2,1
-0.460642632896002,1.59821411814159,0.464143897173926,0.53894269047305,2,0
1.70683072008323,0.99197642740682,0.274148177122697,2.90517587942963,1,0
-0.743544006540553,0.860859055181418,0.880677339620888,0.388532620389014,2,1
0.146026530146676,0.357158858516361,0.119279376929626,0.364397344645113,1,0
1.66316288188263,0.792711959817023,0.831958824535832,0.0329344912637748,0,1
1.40128594624125,0.111093391624755,0.730395999038592,0.513447977602482,1,0
0.251966581085513,0.956852727111703,0.983700677985325,1.42595473668518,2,0
0.142338743479846,2.1845708223091,0.242573460098356,0.21269621815024,1,0
1.96314579337557,0.726291228982451,0.812028248095885,3.08521002514248,0,0
-1.09213033535024,1.58289509234533,0.899054388515651,2.74883167246792,1,0
-0.100617824780473,0.870796314852554,0.937069128965959,0.202735187951475,1,1
0.887124239591665,0.0442790280624744,0.436089032329619,1.14964663233132,0,0
1.13371168724613,0.0674099879959804,0.372998903971165,0.0518128959651732,0,0
-0.895402448330514,1.3044318442416,0.081936176167801,0.536971968598664,0,0
0.637195763480157,0.277709387999993,0.833147027995437,0.27849786914885,1,0
0.360392689176112,1.77554944338341,0.332814393332228,0.673052916303277,1,0
0.114655541436107,3.30616076245197,0.530106117483228,0.439404384698719,0,1
1.32005184186886,0.795800167748436,0.739051074255258,0.313643912784755,1,1
-0.00339107533354566,0.305170180633988,0.927223871462047,1.16683480325611,2,1
-0.435912970361855,0.241864417178515,0.305413757683709,0.600943376775831,0,1
-2.08549287805209,0.0432211594582523,0.067493008216843,1.14795909408133,3,0
-0.860346437297657,0.225762474054374,0.087587604066357,0.298029123339802,0,0
0.260206623925091,0.322676147671143,0.511585287051275,0.56632036389783,1,1
0.184379459961885,0.143018730288963,0.677050338825211,0.323762266431004,3,0
1.09391522783023,0.396820706439656,0.709655425511301,1.06278703543813,1,1
-1.01825892810091,0.844459293300549,0.610655050491914,1.93821608266773,0,1
0.261309370255649,0.41392117570734,0.643471501301974,0.312022985735922,1,0
0.00260584075752043,2.06358645743499,0.985163923352957,0.0470052102019272,1,0
-2.22053362971952,1.00666004551197,0.265414976514876,0.806619772855875,0,1
1.23769977416446,0.610021636675587,0.402632653946057,0.692913919687271,0,0
-0.40403206767104,0.483214970944375,0.655637987656519,0.140200902756522,0,1
-0.477662843575071,0.168730725598895,0.371853460324928,1.02424328211219,0,1
-0.381550583812165,1.50466034279048,0.851646146271378,0.137285977136344,2,0
1.61393120360178,1.35670308086934,0.097035116981715,2.0371056999171,2,1
0.774274081159988,0.193069467065656,0.00590982427820563,0.702682306948018,2,1
0.241244508025099,0.642517673418682,0.576022550929338,0.869178139562619,1,1
-0.0465319870536203,0.0732623637552877,0.838658605702221,0.86506963796438,1,0
0.975011774119111,0.0516375461511739,0.564711841521785,1.24536628830702,0,0
-0.550924248165114,2.7432006663745,0.494715206092224,0.921312800566566,2,0
0.0833851154524914,0.161735387262663,0.0239285212010145,0.358663633000106,1,1
0.234222309555752,3.26416936165319,0.948602347867563,1.08376116580786,0,1
-1.33866651958029,1.99281636091271,0.497474706731737,1.9885655864233,0,0
-0.607938518074409,0.223448257111919,0.966320213396102,0.30846407962963,1,0
-2.55336331356851,0.562712998384676,0.969063594006002,0.0705674407072365,0,0
0.236454696748613,0.205659082434138,0.133594046579674,0.18997409795669,0,1
0.0707756809590459,1.14159686854433,0.275054077617824,0.897892233873618,0,0
0.194625477379485,0.0104105675326468,0.999739246442914,0.265963206067681,1,0
-0.185844234339772,0.94539174659608,0.888226798269898,0.0298517711523971,0,0
0.212440287175381,0.31304717158854,0.520154722267762,0.411607313901186,1,0
-0.240844394186482,0.0830993892561163,0.405307283159345,2.22026300906566,1,0
1.19378464316464,0.272510071965837,0.847716354066506,0.201556671410799,2,1
0.255122472928292,0.356254057464916,0.504233829677105,0.0603382559493184,1,1
-0.693915023439158,1.70343446118546,0.540449171559885,0.304691393859684,0,0
0.830981678847466,0.0451596243348396,0.803224298870191,0.593435515649617,0,1
-0.0868291927665656,0.484967540970068,0.196985366987064,1.00710505242915,2,1
-0.722571705655974,0.588598953232862,0.431946534430608,0.916530571306591,3,1
0.500857942374216,0.612181128330822,0.212758042151108,0.461442395113409,1,0
-1.94582347254797,1.55315769717406,0.459124019136652,0.118195485323668,1,0
-0.419792989083074,0.659851574318734,0.136445206357166,1.90017613760176,2,1
-0.116948063204442,1.39131275531797,0.178012892603874,0.21997463516891,3,1
0.349888600829405,0.431908493947721,0.533240975113586,0.209860895760357,1,1
1.48326320489228,1.60704855743374,0.675025630975142,2.7224122712991,0,1
-0.137359868077368,0.272471734136205,0.32106096111238,0.936927241337322,0,1
-0.757883649239676,0.403307778155031,0.287681742105633,0.0558001800349255,2,0
0.0971980168532244,4.03531140379152,0.2057901811786,0.507786280941218,0,0
0.687402942384434,1.38815016730924,0.583753996761516,0.0335767198527033,1,0
0.669212922168478,3.4280242770688,0.0424031156580895,1.68814746654573,0,1
-1.16583747194339,1.17052734706699,0.133703012485057,1.43592566429617,1,1
-1.69320954270934,2.1374467116847,0.736950345337391,0.00165610503010792,1,0
-0.607122701175721,3.7034584841701,0.925454471027479,0.0627242117188871,3,1
-1.14231956314686,0.508629377778959,0.385979792336002,0.0633620694279671,2,1
-0.0541427178646816,0.276170335046753,0.480058549903333,0.569766629952937,2,1
0.0073598337319209,2.91594860358569,0.476885335985571,0.0193477724678814,3,1
-0.993093901589274,0.626167938249909,0.49969321815297,0.15915761964516,1,1
1.26432672260773,0.430445075535421,0.297230645548552,0.289250353816897,0,0
0.337751044462584,1.2601729016222,0.299564153887331,1.40775572313907,0,0
-0.0180184929019962,0.504359043959546,0.747786484425887,0.311647134367377,0,1
-0.512600797003051,3.73612800063782,0.209606560645625,0.68535815551877,2,0
-0.0137704943925914,0.763898982595921,0.63753377716057,0.503030571748869,1,0
-0.251703429137285,2.6057879964722,0.695043799700215,2.0591929796243,0,1
0.542058249456153,1.0600747693117,0.702509080059826,0.0453150850232146,2,0
-2.49620766593775,1.617630973143,0.235735143534839,2.59460612560127,1,1
-0.632961950848736,0.317676648994019,0.750506385229528,0.123812057077885,1,1
-1.1179049436341,1.40721084479032,0.26345837675035,1.47977719857621,3,1
2.89811995124601,2.27275007606981,0.198402525857091,0.872050633806936,1,0
-0.162080113207543,0.00343208445793406,0.588386707007885,0.153101682662964,2,1
0.239573755200642,0.768728411556851,0.150629689684138,0.761655713389528,0,0
0.348028234467522,0.447912963205228,0.284319344675168,0.131861115340143,0,1
-0.457912254840666,1.51921919805836,0.784038611454889,0.314922160205983,4,0
1.08850116749946,0.768127995376336,0.617409148951992,3.48213078619397,2,1
-0.263263809429026,0.349725175048284,0.509491615463048,0.237862702924758,1,1
0.439544763026799,1.9903998500488,0.534832232166082,0.0887866872667101,2,0
0.518865037813212,1.70984979741856,0.208024037303403,1.35075104232402,2,1
-0.179309030948124,0.442697586809374,0.14041757886298,0.0332619098565076,0,1
1.5753155530253,0.374450136814581,0.53488049400039,3.41376329941635,1,1
0.736845337012892,0.0456376118946747,0.439165490213782,5.82699833776722,0,1
1.50549521247105,0.0621093400639967,0.339461819268763,0.369746088515967,0,1
0.858511010202963,0.34427483182843,0.810250623617321,0.656668680720031,0,0
0.338373221090863,1.14379819506343,0.778222422581166,1.23476354773612,1,0
0.0702115916196551,0.304808523959297,0.0226286596152931,0.430854436010122,1,1
-0.244745003707625,0.399077056860329,0.885674280347303,1.71976099164004,1,0
0.445734591829061,1.51796677999798,0.376890451647341,1.48966568513753,0,0
0.0564132228677726,0.920118133317509,0.697274467907846,1.36364355492861,1,1
1.08360843604254,0.537556024357185,0.586259775096551,2.73849592159007,2,1
-1.69161296471217,3.57092264618759,0.969011378940195,0.306823941413313,0,1
0.946244621513143,1.09250787164645,0.0569967229384929,1.06170041016759,0,1
-0.347182093552513,0.614780460829071,0.593328082468361,2.94710594398861,3,0
-0.511163281320369,2.4074694904233,0.885726180626079,0.658248697407544,0,0
0.716181793088426,1.64866384039489,0.145268211141229,0.222172525863874,2,1
-0.0761069621512646,1.32457344502593,0.511100214673206,9.18621631408776,1,0
-0.681431432087085,2.59345587185971,0.0282761284615844,0.263577186036855,2,1
0.285523720949095,2.94168516019727,0.09326211665757,0.2814686964266,2,0
-0.222569270159084,1.22307733464585,0.666266334941611,1.71667417316678,6,1
-0.294291883962633,0.0276092319732415,0.638805146329105,2.49103564570162,2,1
-0.605205531339107,2.25514330947805,0.0851114455144852,1.90752302101793,3,0
0.378968353984359,1.10463524028568,0.670019702985883,1.11801984808863,3,0
-0.863059333101457,1.92182071902195,0.246528438525274,0.286213802173734,0,0
-0.146184348004198,0.294251688101749,0.889030603459105,0.0344593301415443,1,1
0.803183985766666,1.40081444561178,0.0720060598105192,2.12706093291256,1,0
-0.0543475657915623,0.281386379730647,0.865665069315583,1.80534803712857,1,0
-0.723606151095588,0.601790361957897,0.661809915443882,0.88405282325567,1,1
0.942102170484724,0.205647832863232,0.444150095572695,0.200272783171386,1,1
-1.04103480429457,1.83723103435699,0.673659270396456,0.579614462330937,0,0
-0.0954308273194345,2.6512669098269,0.894154590787366,0.30397351551801,1,0
-0.36386186290864,0.398114812839292,0.576780281960964,1.9032705388123,0,1
0.75529956724518,2.51817731996825,0.33303365111351,0.580154752824455,2,1
-1.51980390623766,1.58636179226469,0.214201253838837,0.293390198922311,2,1
0.23290567862308,0.561477370682134,0.0620810105465353,3.06555995328312,1,1
1.10380284346479,0.328620576858835,0.199465610086918,1.49842809547045,1,0
0.562089565614271,2.11331130087813,0.70954627962783,1.46947938593504,2,0
-0.0966059204229095,0.335135183338816,0.990034031216055,0.685087628196925,0,0
-0.417311175656599,0.899993850697015,0.299958993447945,2.97030507011299,0,1
0.0332690335624914,0.0138258435877419,0.614350257208571,0.0188082694076002,1,1
0.517286527836601,0.959652199205402,0.883896415587515,0.538298787549138,1,0
-1.03220279068064,3.69811780631635,0.119088823674247,0.00197113398462534,0,0
